PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Length St1,LengthSt2,LengthSt3,Buds St 1,Buds St 2,Buds St 3,Flow St 1,Flow St 2,Flow St 3,BlooStatus St 1,BlooStatus St 2,BlooStatus St 3,Comments2,Comments 3,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,Bitten St 1,Bitten St 2,Bitten St 3,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5 damage,Comments 6,Photo Exposure,Comments 7,Comments 8
3455,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,AQ,343,,,,,,,,,,,,,,,,,,,"6 crab, pearl",,,,,,,,,,,,,,,,,,,,,,,,
3477,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,AQ,343,,,,,,,,,,,,,,,,,,,"1 pearl, 1 crab spider",,,,,,,,,,,,,,,,,,,,,,,,
3483,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,AQ,343,,,,,,,,,,,,,,,,,,,on west facing ridge,,,,,,,,,,,,,,,,,,,,,,,,
3486,AQ,343,,,,,,,,,,,,,,,,,,,small inflow.,,,,,,,,,,,,,,,,,,,,,,,,
3487,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,AQ,343,,,,,,,,,,,,,,,,,,,"full, bud",,,,,,,,,,,,,,,,,,,,,,,,
3490,AQ,343,,,,,,,,,,,,,,,,,,,"early full, e.full",,,,,,,,,,,,,,,,,,,,,,,,
3491,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,AQ,343,,,,,,,,,,,,,,,,,,,obscured by veg,,,,,,,,,,,,,,,,,,,,,,,,
3493,AQ,343,,,,,,,,,,,,,,,,,,,on west facing ridge,,,,,,,,,,,,,,,,,,,,,,,,
3494,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,AQ,343,,,,,,,,,,,,,,,,,,,"I can see some in the WEST patch, 200-300 m away",,,,,,,,,,,,,,,,,,,,,,,,
3503,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,AQ,343,,,,,,,,,,,,,,,,,,,obscured by vegetation,,,,,,,,,,,,,,,,,,,,,,,,
3505,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,AQ,343,,,,,,,,,,,,,,,,,,,"1 male regal, 2 pearls nectaring",,,,,,,,,,,,,,,,,,,,,,,,
3510,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,AQ,343,,,,,,,,,,,,,,,,,,,male regal nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3517,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,AQ,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,AQ,343,PAWE2002,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,AQ,343,PAWE2006,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,AQ,343,PAWE2009,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,AQ,343,PAWE2012,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,AQ,343,PAWE2013,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,AQ,343,PAWE2014,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,AQ,343,PAWE2015,,,,,,,,,,,,,,,,,,,could not find,,,,,,,,,,,,,,,,,,,,,,,
3530,AQ,343,PAWE2044,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,AQ,343,PAWE2045,0,12,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,AR,344,,,,,,,,,,,,,,,,,,,early,,,,,,,,,,,,,,,,,,,,,,,,
3535,AR,344,,,,,,,,,,,,,,,,,,,"2 regals, 2 corals, 1 pearl",,,,,,,,,,,,,,,,,,,,,,,,
3536,AR,344,,,,,,,,,,,,,,,,,,,1 regal,,,,,,,,,,,,,,,,,,,,,,,,
3537,AR,344,,,,,,,,,,,,,,,,,,,1 regal,,,,,,,,,,,,,,,,,,,,,,,,
3538,AR,344,,,,,,,,,,,,,,,,,,,"1 coral hairstreak, 1 pearl",,,,,,,,,,,,,,,,,,,,,,,,
3539,AR,344,,,,,,,,,,,,,,,,,,,1 coral hairstreak,,,,,,,,,,,,,,,,,,,,,,,,
3540,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,AR,344,,,,,,,,,,,,,,,,,,,1 coral hairstreak,,,,,,,,,,,,,,,,,,,,,,,,
3545,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,AR,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,AR,344,PAWS1001,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,AR,344,PAWS1006,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,AR,344,PAWS1002,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,AR,344,PAWS1007,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,AS,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,AS,345,,,,,,,,,,,,,,,,,,,"Can see 99 Asclepias tuberosa on North-facing slopesnear E1 & E2, those plants are about 300 to 400m away",,,,,,,,,,,,,,,,,,,,,,,,
3563,AS,345,PAWS2005,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,AS,345,PAWS2006,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,AS,345,,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,AS,345,,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,AS,345,,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,AS,345,,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,AT,346,,,,,,,,,,,,,,,,,,,"crab spider, pearl cresent nectaring",,,,,,,,,,,,,,,,,,,,,,,,
3571,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,AT,346,,,,,,,,,,,,,,,,,,,full/ early full,,,,,,,,,,,,,,,,,,,,,,,,
3574,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,AT,346,,,,,,,,,,,,,,,,,,,1 pearl cresent nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3577,AT,346,,,,,,,,,,,,,,,,,,,2 pearl cresents and one regal fritillary nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3578,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,AT,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,AT,346,,,,,,,,,,,,,,,,,,,1 pearl cresent nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3584,AT,346,PAWW1001,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,AT,346,PAWW1002,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,AT,346,PAWW1003,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,AT,346,PAWW1005,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,AT,346,PAWW1007,0,2,0,0,,,,,,,,,,,,,,this plant was duplicated in 2012  as PAWW2001,same plant as PAWW2001 from 2012 (which has trimble point of 007 in trimble file PAWW1AT),,,,,,,,,,,,,,,,,,,,,,,
3589,AT,346,PAWW1006,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,AT,346,PAWW1004,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,AT,346,PAWW1008,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,AT,346,PAWW1009,0,4,0,0,,,,,,,,,,,,,,this plant was duplicated in 2012  as PAWW2006,same plant as PAWW2001 from 2012 (which has trimble point of 006 in trimble file PAWW1AT),,,,,,,,,,,,,,,,,,,,,,,
3593,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,AU,347,,,,,,,,,,,,,,,,,,,1 regal nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3595,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,AU,347,,,,,,,,,,,,,,,,,,,2 pearls nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3601,AU,347,,,,,,,,,,,,,,,,,,,1 regal nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3602,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,AU,347,,,,,,,,,,,,,,,,,,,1 coral hairstreak nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3604,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,AU,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,AU,347,PAWW2002,1,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,AU,347,PAWW2001,,,,,,,,,,,,,,,,,,DISCARD FROM ANALYSIS (**Same plant as PAW-W1-13-R1-020),"this year, Realized that it is same plant as another",,,,,,,,,,,,,,,,,,,,"From now on, data from this plant will belong to plant PAWW1007",,,
3608,AU,347,PAWW2005,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,AU,347,PAWW2004,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,AU,347,PAWW2003,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,AU,347,PAWW2006,,,,,,,,,,,,,,,,,,DISCARD FROM ANALYSIS **Same plant as PAW-W1-13-R1-024,"this year, Realized that it is same plant as another",,,,,,,,,,,,,,,,,,,,,,,
3612,AV,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,AV,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,AV,348,RICHN1003,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,AV,348,RICHN1001,0,3,0,0,,,,,,,,,,,,,,,pearl cresent was being eaten by crab spider on this plant,,,,,,,,,,,,,,,,,,,,,,,
3616,AV,348,RICHN1002,1,16,0,1,,,,,,,,,,,,,,,the smooth brome around this plant is sparse and short; plant received a huge amount of sun this spring,,,,,,,,,,,,,,,,,,,,,,,
3617,AW,349,,,,,,,,,,,,,,,,,,,,NO A.tuberosa at all on this transect,,,,,,,,,,,,,,,,,,,,,,,
3618,AX,350,RICHS1002,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,AX,350,RICHS1003,0,1,0,2,,,,,,,,,,,,,,,A) dead pearl cresent clutched by crab spider b) 1 live pearl cresent nectaring,,,,,,,,,,,,,,,,,,,,,,,
3620,AX,350,RICHS1004,0,8,0,4,,,,,,,,,,,,,,,1 great spangled & 6 pearl cresents nectaring; 3 of the 4 non-flowering stems died of unk. Causes,,,,,,,,,,,,,,,,,,,,,,,
3621,AX,350,RICHS1005,2,1,0,2,,,,,,,,,,,,,,,both of the non-flowering stems died this year,,,,,,,,,,,,,,,,,,,,,,,
3622,AX,350,,,,,,,,,,,,,,,,,,,"did not measure stem lengths, bloom status on this plant;","this plant might have been designated ""00A"" in Trimble in 2013",,,,,,,,,,,,,,,,,,,,,,,
3623,AX,350,RICHS1006,0,0,0,0,,,,,,,,,,,,,,,did not find (plant absent),,,,,,,,,,,,,,,,,,,,,,,
3624,AX,350,RICHS1001,0,0,0,0,,,,,,,,,,,,,,,no live plant at its location (but found dead stem from last year),,,,,,,,,,,,,,,,,,,,,,,
3625,AX,350,RICHS1007,0,0,0,0,,,,,,,,,,,,,,,did not find plant,,,,,,,,,,,,,,,,,,,,,,,
3626,AY,351,,,,,,,,,,,,,,,,,,,"Saw: 1 male regal frit, 2 great spangled frit, 1 clouded sulphur, about 8 pearl cresents flying",No Asclepias tuberosa on this transect,,,,,,,,,,,,,,,,,,,,,,,
3627,AY,351,ACCIDENTAL ROW,,,,,,,,,,,,,,,,,,ACCIDENTAL ROW,,,,,,,,,,,,,,,,,,,,,,,,
3628,AZ,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,AZ,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,AZ,352,RCHW1005,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,AZ,352,RCHW1001,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,AZ,352,RCHW1002,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,AZ,352,RCHW1003,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,AZ,352,RCHW1004,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,BA,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,BA,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,BA,353,RAT002,0,3,0,0,,,,,,,,,,,,,,,1 pearl cresent nectaring,,,,,,,,,,,,,,,,,,,,,,,
3638,BA,353,RAT004,0,3,0,0,,,,,,,,,,,,,,,1 pearl cresent nectaring,,,,,,,,,,,,,,,,,,,,,,,
3639,BA,353,RAT001,0,0,0,0,,,,,,,,,,,,,,,no stems at all in 2013,,,,,,,,,,,,,,,,,,,,,,,
3640,BB,354,RINE1001,0,3,0,0,,,,,,,,,,,,,,"1 early, 2 early full",,,,,,,,,,,,,,,,,,,,,,,,
3641,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,BB,354,RINE1002,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,BB,354,,,,,,,,,,,,,,,,,,,I see 24 A. tubersosa plants far to the west near RINS1. Those plants will get detected at night,,,,,,,,,,,,,,,,,,,,,,,,
3644,BB,354,RINE1004,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,BB,354,,,,,,,,,,,,,,,,,,,saw 1 black swallowtail nectaring on A. tuberosa,,,,,,,,,,,,,,,,,,,,,,,,
3651,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,BB,354,,,,,,,,,,,,,,,,,,,"bud, bud",,,,,,,,,,,,,,,,,,,,,,,,
3661,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,BB,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,Accidental Row,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,BC,355,,,,,,,,,,,,,,,,,,,also seen from E1,,,,,,,,,,,,,,,,,,,,,,,,
3673,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,BC,355,,,,,,,,,,,,,,,,,,,count validated,,,,,,,,,,,,,,,,,,,,,,,,
3676,BC,355,,,,,,,,,,,,,,,,,,,coral hairstreak nectared on it,,,,,,,,,,,,,,,,,,,,,,,,
3677,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,BC,355,,,,,,,,,,,,,,,,,,,"count validated, 2 regals nectaring on it",,,,,,,,,,,,,,,,,,,,,,,,
3681,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,BC,355,,,,,,,,,,,,,,,,,,,"early full, early full",,,,,,,,,,,,,,,,,,,,,,,,
3683,BC,355,,,,,,,,,,,,,,,,,,,"early full; actually 1 plant with 11 stems (7 blooming, 3 in bud, 1 won't bloom this year)",,,,,,,,,,,,,,,,,,,,,,,,
3684,BC,355,,,,,,,,,,,,,,,,,,,validated,,,,,,,,,,,,,,,,,,,,,,,,
3685,BC,355,,,,,,,,,,,,,,,,,,,validated,,,,,,,,,,,,,,,,,,,,,,,,
3686,BC,355,,,,,,,,,,,,,,,,,,,"early full, validated, 2 pearl cresents nectaring",,,,,,,,,,,,,,,,,,,,,,,,
3687,BC,355,,,,,,,,,,,,,,,,,,,1 pearl cresent nectaring,,,,,,,,,,,,,,,,,,,,,,,,
